name,KO/TKO,Submission,Unanimous Decision,Majority Decision,Split Decision,No Contest,Losses,StrikeBonus,5roundBonus,Value,FighterId
Kyoji Horiguchi,200,0,400,0,0,0,25,165,25,,140004562
Ali Bagautinov,100,0,240,0,0,0,75,110,25,,140004704
Milana Dudieva,0,0,0,0,70,0,50,0,0,,140004730
Heather Clark,0,0,80,0,0,0,50,0,0,,140004790
Erik Perez,200,90,240,0,70,0,50,99,0,,140004743
Jason Novelli,0,0,0,0,0,0,50,0,0,,140004496
Erick Montano,0,0,0,0,70,0,50,31,0,,140004746
Chris Avila,0,0,0,0,0,0,50,0,0,,140004536
Dan Henderson,400,0,240,0,140,0,225,40,200,,140004531
Lukasz Sajewski,0,0,0,0,0,0,75,1,0,,140004332
Albert Tumenov,300,0,80,0,70,0,75,55,0,,140002720
Cody East,0,0,0,0,0,0,50,0,0,,140003701
Tamdan McCrory,100,180,80,0,0,0,125,65,0,,140004791
Kelly Faszholz,0,0,0,0,0,0,50,31,0,,140002808
Antonio Silva,300,0,0,0,0,0,175,7,100,,140004684
Hector Urbina,0,90,0,0,0,0,50,0,0,,140004764
Glaico Franca Moreira,0,90,0,0,0,0,50,5,0,,
Kenny Robertson,100,180,80,0,0,0,125,100,0,,140004657
Maximo Blanco,100,0,240,0,0,0,125,87,0,,140004456
Augusto Montano,100,0,0,0,0,0,50,27,0,,140004766
Leonardo Guimaraes,0,0,0,0,0,0,50,7,0,,140002854
Joey Gomez,0,0,0,0,0,0,50,0,0,,140004427
CM Punk,0,0,0,0,0,0,25,0,0,,140000762
Sean Spencer,0,0,160,0,70,0,125,104,0,,140003327
Caio Magalhaes,200,90,80,0,0,0,75,22,0,,140004628
Josh Barnett,400,180,80,0,0,0,75,179,75,,140004694
Tae Hyun Bang,100,0,0,0,70,0,75,48,0,,140004614
Leandro Issa,0,180,0,0,0,0,75,28,0,,140004600
Leandro Silva,0,90,160,0,0,0,100,40,0,,140004672
Kevin Casey,0,0,80,0,0,0,75,21,0,,140004485
Shane Campbell,0,0,80,0,0,0,100,59,0,,140003836
Rick Story,200,180,400,0,210,0,175,440,25,,140004005
Elizabeth Phillips,0,0,80,0,0,0,75,27,0,,140004555
Lorenz Larkin,300,0,80,0,70,0,125,103,0,,140003601
Alberto Uda,0,0,0,0,0,0,50,0,0,,140003971
Horacio Gutierrez,0,0,0,0,0,0,50,0,0,,140004745
Tatsuya Kawajiri,0,90,160,0,0,0,75,13,0,,140004343
Francisco Rivera,300,0,80,0,0,0,150,100,0,,140004210
Cesar Arzamendia,0,0,0,0,0,0,50,6,0,,140004737
Jim Alers,0,0,0,0,70,0,50,0,0,,140004405
Josh Samman,200,90,0,0,0,0,50,34,0,,140004783
Michael McDonald,200,180,80,0,70,0,75,54,50,,140003448
Cristina Stanciu,0,0,0,0,0,0,50,4,0,,140003522
Cody Pfister,0,0,80,0,0,0,75,0,0,,140004363
Enrique Marin,0,0,0,0,0,0,50,0,0,,140004747
Thiago Tavares,100,450,320,0,0,0,175,66,0,,140004589
Fernando Bruno,0,0,0,0,0,0,50,2,0,,140004615
Cory Hendricks,0,0,0,0,0,0,25,0,0,,140004276
Anton Zafir,0,0,0,0,0,0,50,6,0,,140004731
Dileno Lopes,0,0,0,0,0,0,50,0,0,,140004613
Mehdi Baghdad,0,0,0,0,0,0,50,0,0,,140002202
Jerrod Sanders,0,0,80,0,0,0,50,5,0,,140004486
Steve Bosse,100,0,80,0,0,0,25,13,0,,140004364
Rory MacDonald,300,90,400,0,0,0,100,267,75,,140004415
Chris Beal,100,0,80,0,0,0,75,38,0,,140004142
Yan Cabral,0,90,80,0,0,0,75,24,0,,140004720
Dominic Waters,0,0,0,0,0,0,75,0,0,,140004435
Willie Gates,100,0,0,0,0,0,75,21,0,,140004794
Chris Kelades,0,0,80,0,70,0,50,27,0,,140004713
Efrain Escudero,100,90,240,0,0,0,175,146,0,,140004680
Clint Hester,100,0,80,0,70,0,75,86,0,,140004592
Michael Graves,0,90,80,0,0,0,0,1,0,,140004469
Gabriel Gonzaga,700,360,80,0,0,0,250,90,50,,140003662
Igor Pokrajac,200,90,80,0,0,0,200,29,0,,140004797
Ian Entwistle,0,90,0,0,0,0,50,0,0,,140004346
Filip Pejic,0,0,0,0,0,0,25,0,0,,140003486
Lucas Martins,200,90,0,0,70,0,75,17,0,,140004493
Robert Whiteford,100,0,80,0,0,0,75,36,0,,140004596
Frank Mir,500,720,160,0,0,0,275,104,200,,140003811
James Te Huna,300,0,160,0,0,0,125,93,25,,140004374
Mark Eddiva,0,0,80,0,0,0,75,42,0,,140003981
Rin Nakai,0,0,0,0,0,0,50,0,0,,140004698
Viscardi Andrade,100,0,160,0,0,0,25,52,0,,140004718
Tom Lawlor,200,180,160,0,0,0,125,67,0,,140004576
Marcelo Guimaraes,0,0,0,0,140,0,50,50,0,,140004312
Justin Salas,100,0,80,0,70,0,100,66,0,,140004162
Chris Dempsey,0,0,0,0,70,0,75,7,0,,140004522
Mike Wilkinson,100,0,80,0,0,0,50,0,0,,140004728
Yaotzin Meza,0,90,80,0,0,0,100,9,0,,140004641
Norman Parke,100,0,320,0,0,0,75,84,0,,140004648
Martin Svensson,0,0,0,0,0,0,25,0,0,,140002986
Daniel Sarafian,100,90,0,0,0,0,100,10,0,,140004275
Joe Riggs,100,90,80,0,0,0,175,64,0,,140004793
Jonavin Webb,0,0,0,0,0,0,50,0,0,,140003905
Jared Rosholt,100,0,400,0,0,0,50,90,0,,140004682
Rafael Cavalcante,100,0,0,0,0,0,100,7,0,,140004599
KJ Noons,100,0,80,0,0,0,75,12,0,,140004160
Noad Lahat,0,0,80,75,0,0,50,59,0,,140004316
Masio Fullen,0,0,0,0,70,0,50,5,0,,140003036
Felipe Olivieri,0,0,0,0,0,0,25,27,0,,140002362
Matt Dwyer,100,0,0,0,0,0,75,5,0,,140004711
Matt Mitrione,800,0,80,0,0,0,125,131,25,,140004667
Daron Cruickshank,300,0,160,0,70,0,150,88,0,,140003857
Masanori Kanehara,0,0,80,0,0,0,50,18,0,,140004693
Tony Sims,100,0,0,0,0,0,50,22,0,,140004353
Diego Brandao,100,180,160,0,0,0,100,46,25,,140004565
Sheldon Westcott,100,0,0,0,0,0,50,32,0,,140003717
Edgar Garcia,0,0,0,0,0,0,100,15,0,,140001752
Sarah Kaufman,0,0,80,0,0,0,50,154,0,,140004574
Danny Castillo,200,0,320,0,70,0,175,150,0,,140003863
Hayder Hassan,0,0,0,0,0,0,50,3,0,,140004472
Marcio Alexandre Junior,0,0,0,0,0,0,75,0,0,,
Marcin Wrzosek,0,0,0,0,0,0,25,0,0,,140004775
Konstantin Erokhin,0,0,0,0,0,0,50,0,0,,140002318
Mike Pierce,300,90,320,0,70,0,125,109,0,,140004772
Abner Lloveras,0,0,0,0,0,0,25,0,0,,140004770
John Howard,200,0,80,0,280,0,175,20,0,,140004324
Andreas Stahl,0,0,0,0,0,0,50,0,0,,140004762
Emily Kagan,0,0,0,0,0,0,50,1,0,,140004785
Benson Henderson,0,180,400,0,280,0,75,351,250,,140003657
Yoshihiro Akiyama,0,0,80,0,70,0,125,24,0,,140004755
Dongi Yang,200,0,0,0,0,0,75,63,0,,140004753
Leo Kuntz,0,0,0,0,0,0,50,0,0,,140004041
Yui Chul Nam,0,0,0,0,70,0,50,69,0,,140003993
Vernon Ramos Ho,0,0,0,0,0,0,25,0,0,,
Scott Jorgensen,100,90,160,0,0,0,200,13,25,,140004500
Valmir Lazaro,0,0,0,0,70,0,50,35,0,,140004618
Akbarh Arreola,0,90,0,0,0,0,75,7,0,,140004548
Anthony Perosh,200,270,0,0,0,0,175,37,0,,140004742
Steve Kennedy,0,0,0,0,0,0,50,0,0,,140004337
Danny Martinez,0,0,80,0,0,0,75,14,0,,140004348
Richie Vaculik,0,0,80,0,0,0,75,16,0,,140004735
Steve Montgomery,0,0,0,0,0,0,50,14,0,,140004352
Piotr Hallmann,0,180,0,0,0,0,100,82,0,,140004478
Fabio Maldonado,200,0,160,0,70,0,150,302,25,,140004214
Gasan Umalatov,0,0,80,0,0,0,75,0,0,,140004719
Edimilson Souza,200,0,0,0,70,0,25,58,0,,140004465
Paddy Holohan,0,90,160,0,0,0,50,28,0,,
Bruno Korea,0,0,0,0,0,0,25,0,0,,140001170
Jon Delos Reyes,0,90,0,0,0,0,75,8,0,,140003948
Mickael Lebout,0,0,80,0,0,0,50,8,0,,140003622
Cathal Pendred,0,90,160,0,70,0,50,17,0,,140004514
Aisling Daly,0,90,80,0,0,0,25,53,0,,140004786
Ericka Almeida,0,0,0,0,0,0,50,0,0,,140004120
Bubba Bush,0,0,0,0,0,0,25,0,0,,140004707
Ruslan Magomedov,0,0,240,0,0,0,0,115,0,,140004705
Shawn Jordan,600,0,0,0,0,0,100,91,0,,140003133
Chris Cariaso,100,0,320,0,140,0,150,209,25,,140003771
Francisco Trevino,0,0,80,0,0,0,50,33,0,,140004262
Chico Camus,0,0,160,0,70,0,100,45,0,,140004338
Katsunori Kikuno,0,90,80,0,0,0,75,7,0,,140003390
George Roop,200,0,160,0,70,0,200,186,0,,140004689
Naoyuki Kotani,0,0,0,0,0,0,125,0,0,,140004681
Roger Zapata,0,0,0,0,0,0,25,5,0,,140004677
Clay Collard,0,0,80,0,0,0,75,34,0,,140004248
Nazareno Malegarie,0,0,0,0,0,0,25,9,0,,140004665
Ron Stallings,0,0,80,0,0,0,50,27,0,,140002233
Yves Jabouin,0,0,160,0,210,0,125,72,0,,140004033
Elias Silverio,0,90,160,0,0,0,50,109,0,,140004650
Sam Stout,100,0,400,0,210,0,275,152,0,,140003712
Tom Watson,100,0,80,0,0,0,125,39,0,,140004442
Sirwan Kakai,0,0,80,0,0,0,25,0,0,,140004349
Roman Salazar,0,0,0,0,0,0,50,0,0,,140004717
Anthony Christodoulou,0,0,0,0,0,0,50,0,0,,140002365
Antonio Rodrigo Nogueira,100,180,160,0,0,0,150,50,100,,140004605
Soa Palelei,400,0,0,0,0,0,75,21,0,,140004603
Hugo Viana,100,0,80,0,70,0,75,66,0,,140004590
Jessamyn Duke,0,0,80,0,0,0,75,89,0,,140004688
Ramsey Nijem,200,0,240,0,0,0,125,137,0,,140004559
Ivan Jorge,0,0,160,0,0,0,50,30,0,,140004452
Pawel Pawlak,0,0,80,0,0,0,50,13,0,,140004079
Vaughan Lee,0,90,160,0,0,0,125,139,0,,140004525
Leonardo Mafra,0,0,80,0,0,0,75,54,0,,140004501
Hans Stringer,0,0,0,0,70,0,50,13,0,,140004523
Paul Redmond,0,0,0,0,0,0,50,0,0,,140002349
Marcus Brimage,100,0,160,0,70,0,100,48,0,,140004554
Todd Duffee,300,0,0,0,0,0,50,60,25,,140000606
Josh Thomson,200,0,0,75,0,0,100,44,25,,140004503
Igor Araujo,0,0,160,0,0,0,50,3,0,,140004529
Ildemar Alcantara,0,90,80,0,140,0,75,24,0,,140002711
Andrew Craig,100,0,80,0,70,0,100,49,0,,140004482
Darrell Montague,0,0,0,0,0,0,75,0,0,,140004584
Dan Miller,0,360,80,0,70,0,175,24,0,,140004441
Mike Swick,500,180,160,75,0,0,125,47,0,,140004399
Yosdenis Cedeno,0,0,0,0,0,0,75,22,0,,140004381
Levan Makashvili,0,0,0,0,70,0,25,20,0,,140003982
Eddie Gordon,100,0,0,0,0,0,75,17,0,,140004470
Joe Merritt,0,0,0,0,0,0,25,12,0,,140004360
Lewis Gonzalez,0,0,0,0,0,0,25,0,0,,140004355
Alan Omer,0,0,0,0,0,0,50,34,0,,140004323
Niklas Backstrom,0,90,0,0,0,0,50,1,0,,140004319
Antonio Dos Santos,0,0,0,0,0,0,50,13,0,,140004798
Brian Ebersole,100,0,160,0,140,0,75,55,0,,140004703
Justin Edwards,0,90,80,0,0,0,125,7,0,,140004494
Ricardo Abreu,0,90,0,0,0,0,25,16,0,,140004182
Leonardo Morales,0,0,0,0,0,0,50,1,0,,140004763
Ryan Jimmo,200,0,80,0,0,0,100,61,0,,140004253
Wendell Oliveira Marques,0,0,0,0,0,0,50,0,0,,
Luiz Dutra,0,0,0,0,0,0,50,0,0,,140004111
Constantinos Philippou,300,0,160,0,70,0,100,27,25,,140004507
Josh Sampo,0,90,0,0,0,0,75,10,0,,140004679
Mark Munoz,400,0,320,0,70,0,150,158,100,,140004228
Luke Barnatt,100,90,80,0,0,0,75,58,0,,140004011
Roldan Sangcha'an,0,0,0,0,0,0,50,13,0,,140004359
Royston Wee,0,0,80,0,70,0,25,0,0,,140003962
Zhang Lipeng,0,0,80,0,70,0,50,4,0,,
Nolan Ticman,0,0,0,0,0,0,50,43,0,,140004583
Dylan Andrews,200,0,0,0,0,0,75,14,0,,140004740
Hatsu Hioki,0,0,160,0,70,0,125,69,0,,140004400
Lisa Ellis,0,0,0,0,0,0,50,0,0,,140004792
Alptekin Ozkilic,0,0,0,0,70,0,75,0,0,,140004706
Quinton Jackson,300,0,320,0,70,0,125,105,100,,140003850
Vik Grujic,100,0,0,0,0,0,75,18,0,,140003880
David Michaud,0,0,80,0,0,0,50,2,0,,140003997
Chris Clements,100,0,0,0,70,0,50,58,0,,140004739
Jessica Rakoczy,0,0,0,0,0,0,50,8,0,,140004692
Mirko Filipovic,300,90,0,0,0,0,150,63,25,,140003659
Jimy Hettes,0,180,80,0,0,0,75,65,0,,140004595
Seth Baczynski,100,180,80,0,70,0,150,51,0,,140004178
Marcin Bandel,0,0,0,0,0,0,50,0,0,,140004723
Izabela Badurek,0,0,0,0,0,0,25,0,0,,140003596
Rocky Lee,0,0,0,0,0,0,25,0,0,,140003578
Robert Peralta,200,0,80,0,70,0,75,76,0,,140004423
Justin Jones,0,0,0,0,0,0,50,0,0,,140004782
Josh Koscheck,600,270,400,0,70,0,250,146,25,,140004280
Shayna Baszler,0,0,0,0,0,0,50,0,0,,140004656
Cain Carrizosa,0,0,0,0,0,0,50,0,0,,140004644
Jorge de Oliveira,0,0,0,0,0,0,50,0,0,,140004754
Bentley Syler,0,0,0,0,0,0,25,0,0,,140003346
Josh Copeland,0,0,0,0,0,0,50,0,0,,140004774
Roger Narvaez,0,0,0,0,70,0,50,14,0,,140004183
Jake Lindsey,0,0,0,0,0,0,75,3,0,,140004191
Larissa Pacheco,0,0,0,0,0,0,50,0,0,,140004676
Ruan Potts,0,0,0,0,0,0,75,0,0,,140003969
Alex Torres,0,0,0,0,0,0,25,0,0,,140003043
William Macario,0,0,80,0,0,0,75,85,0,,140004736
Josh Shockley,0,0,0,0,0,0,50,0,0,,140004252
Patrick Walsh,0,0,80,0,0,0,25,0,0,,140004445
Rodrigo de Lima,0,0,0,0,0,0,50,0,0,,140004354
Ian McCall,0,0,160,0,0,0,75,85,0,,140004526
Andy Enz,0,0,0,0,0,0,75,0,0,,140002547
Richardson Moreira,0,0,0,0,0,0,50,0,0,,140004127
Akira Corassani,0,0,80,0,70,0,75,0,0,,140004446
Phil Davis,0,270,480,0,0,0,75,300,25,,140003908
Stanislav Nedkov,100,0,0,0,0,0,50,14,0,,140004568
Andy Ogle,0,0,80,0,0,0,125,25,0,,140004448
Shane Howell,0,0,0,0,0,0,50,0,0,,140004309
Matt Van Buren,0,0,0,0,0,0,50,34,0,,140004474
Tateki Matsuda,0,0,0,0,0,0,50,0,0,,140004660
Louis Gaudinot,0,90,0,0,0,0,75,0,0,,140004560
Alexis Dufresne,0,0,0,0,0,0,50,0,0,,140004438
Mats Nilsson,0,0,0,0,0,0,50,0,0,,140003209
Rodrigo Damm,0,90,80,0,70,0,100,10,0,,140004073
Mike Rhodes,0,0,0,0,0,0,75,0,0,,140002285
Tom Niinimaki,0,0,0,0,70,0,75,4,0,,140004685
Jamie Varner,100,90,0,0,70,0,150,83,0,,140004412
Garett Whiteley,0,0,0,0,0,0,75,0,0,,140004521
Dustin Kimura,0,180,0,0,0,0,75,0,0,,140002295
Joe Ellenberger,0,0,0,0,70,0,25,0,0,,140004326
Brendan Schaub,300,90,160,0,0,0,125,97,0,,140004283
Matt Hobar,0,0,80,0,0,0,50,25,0,,140004118
Isaac Vallie-Flagg,0,0,0,0,70,0,75,30,0,,140002319
Yves Edwards,500,180,160,0,70,0,250,171,0,,140004623
Chris Heatherly,0,0,0,0,0,0,50,0,0,,140004602
Juan Manuel Puig,0,0,0,0,0,0,50,4,0,,
Humberto Brown Morrison,0,0,0,0,0,0,25,0,0,,
Charlie Brenneman,0,0,320,0,0,0,175,58,0,,140003074
Rodolfo Rubio Perez,0,0,0,0,0,0,25,2,0,,
Wagner Silva,0,0,0,0,0,0,50,0,0,,140004134
Tim Gorman,0,0,0,0,0,0,50,0,0,,140003631
Guto Inocente,0,0,0,0,0,0,50,0,0,,140004466
Vagner Rocha,0,90,0,0,0,0,75,3,0,,140004744
Jumabieke Tuerxun,0,0,0,0,0,0,75,1,0,,140003051
Luke Zachrich,0,0,80,0,0,0,50,17,0,,140003777
Fabricio Camoes,0,90,0,0,0,0,100,5,0,,140004734
Bruno Santos,0,0,0,0,70,0,50,0,0,,140004697
Anthony Njokuani,100,0,160,0,0,0,125,172,0,,140004014
Tor Troeng,0,90,0,0,0,0,75,4,0,,140004511
Ernest Chavez,0,0,0,0,70,0,50,2,0,,140002896
Amir Sadollah,100,90,240,0,70,0,125,228,0,,140004700
Takenori Sato,0,0,0,0,0,0,50,0,0,,140002846
Kazuki Tokudome,0,0,80,0,0,0,75,0,0,,140003096
Dashon Johnson,0,0,0,0,0,0,50,0,0,,140004362
Johnny Bedford,200,0,0,0,0,0,75,117,0,,140004659
Paulo Thiago,100,90,240,0,0,0,200,54,0,,140004143
Francis Carmont,0,180,240,0,70,0,75,86,0,,140004383
Cung Le,100,0,80,0,0,0,50,4,50,,140004642
Jianping Yang,0,0,0,0,0,0,25,0,0,,140004637
Sai Wang,0,0,80,0,0,0,25,27,0,,140003148
Danny Mitchell,0,0,0,0,0,0,50,6,0,,140003183
Roland Delorme,0,180,80,0,0,0,75,4,0,,140004545
Anying Wang,0,0,0,0,0,0,25,8,0,,140003076
Jack May,0,0,0,0,0,0,50,0,0,,140003751
Kyle Kingsbury,100,0,160,0,70,0,125,25,0,,140004563
Hernani Perpetuo,0,0,0,0,0,0,50,0,0,,140003768
Steven Siler,100,90,240,0,0,0,100,74,0,,140004538
Phil Harris,0,0,80,0,0,0,75,3,0,,140004479
Mike King,0,0,0,0,0,0,25,27,0,,140004515
Cody Donovan,100,0,0,0,0,0,75,24,0,,140004631
Pat Healy,0,0,0,0,0,0,125,12,0,,140003791
Tina Lahdemaki,0,0,0,0,0,0,25,0,0,,140004483
Daniel Spohn,0,0,0,0,0,0,25,13,0,,
Guilherme Vasconcelos,0,0,0,0,0,0,25,0,0,,140004385
Colton Smith,0,0,80,0,0,0,75,6,0,,140004666
Chris Indich,0,0,0,0,0,0,50,0,0,,140003638
Mike Easton,100,0,80,75,0,0,100,40,0,,140004304
Jason High,0,90,80,0,0,0,75,1,0,,140004227
Lance Benoist,0,0,160,0,0,0,50,59,0,,140004204
Bobby Voelker,0,0,0,0,0,0,100,11,0,,140004202
Chris Holdsworth,0,90,80,0,0,0,0,1,0,,140004691
Ben Wall,0,0,0,0,0,0,50,0,0,,140004696
Anthony Lapsley,0,0,0,0,0,0,50,3,0,,140004668
Estevan Payan,0,0,0,0,0,0,75,0,0,,140003882
Mark Bocek,0,360,240,0,70,0,125,138,0,,140003650
Thiago Perpetuo,100,0,0,0,0,0,50,39,0,,140004654
Ronny Markes,0,0,160,0,70,0,50,39,0,,140004031
Jake Shields,0,0,80,0,210,0,75,91,50,,140004317
Robert McDaniel,0,90,0,0,0,0,50,21,0,,
Will Campuzano,0,0,0,0,0,0,100,0,0,,140004663
Renee Forte,0,0,80,0,0,0,75,44,0,,140004510
Melvin Guillard,700,0,160,0,140,0,225,214,0,,140004179
Cyrille Diabate,100,90,80,75,0,0,100,182,0,,140003501
John Hathaway,100,0,400,0,70,0,50,226,25,,140003541
Ivan Menjivar,100,180,80,0,0,0,125,35,0,,140003314
Nam Phan,0,0,80,0,70,0,150,112,0,,140004702
Albert Cheng,0,0,0,0,0,0,25,0,0,,140003070
TJ Waldburger,0,270,80,0,0,0,100,32,0,,140004567
Rafaello Oliveira,0,0,160,0,0,0,150,22,0,,140004104
Cristiano Marcello,0,0,0,0,70,0,75,6,0,,140003840
Nick Catone,0,90,80,0,140,0,100,37,0,,140003986
Mike Rio,0,90,0,0,0,0,75,0,0,,140004655
Ramiro Hernandez,0,0,0,0,0,0,50,0,0,,140004458
Brian Houston,0,0,0,0,0,0,50,0,0,,140004622
Will Chope,0,0,0,0,0,0,25,0,0,,140001879
Quinn Mulhern,0,0,0,0,0,0,50,0,0,,140003128
Shunichi Shimizu,0,0,0,0,0,0,25,0,0,,140001900
Dave Galera,0,0,0,0,0,0,25,17,0,,140001834
Chris Leben,700,180,160,0,70,0,250,145,25,,140004675
Mac Danzig,100,180,160,0,0,0,200,95,0,,140004325
Cody McKenzie,0,180,80,0,0,0,100,15,0,,140004430
Darren Uyenoyama,0,90,80,0,0,0,50,6,0,,140004488
Roger Bowling,0,0,0,0,0,0,50,1,0,,140003558
Pat Barry,400,0,80,0,0,0,175,18,0,,140004249
Nick Ring,0,90,160,0,0,0,75,63,0,,140004264
Julie Kedzie,0,0,0,0,0,0,50,0,0,,140004166
Peggy Morgan,0,0,0,0,0,0,25,0,0,,140004690
Chael Sonnen,0,180,400,0,0,0,175,253,100,,140004366
Edwin Figueroa,100,0,0,0,70,0,100,42,0,,140003175
Jose Maria,0,0,0,0,0,0,50,0,0,,
Alessio Sakara,400,0,80,0,70,0,200,100,0,,140004609
Rosi Sexton,0,0,0,0,0,0,50,0,0,,140004068
Michael Kuiper,100,0,0,0,0,0,75,7,0,,140003293
Adlan Amagov,100,0,80,0,0,0,0,44,0,,140003318
George Sotiropoulos,100,360,160,0,0,0,100,63,25,,140004653
Jeremy Larsen,0,0,0,0,0,0,75,16,0,,140003829
Dustin Pague,0,90,0,0,0,0,125,0,0,,140004547
Thiago Silva,600,0,80,0,0,0,75,99,0,,140004006
Joey Beltran,200,0,80,0,0,0,150,68,0,,140004539
Matt Hamill,500,0,240,75,0,0,125,163,0,,140004546
Rousimar Palhares,0,540,160,0,0,0,100,40,0,,140004534
Iliarde Santos,0,0,0,0,0,0,75,0,0,,140003802
David Mitchell,0,0,80,0,0,0,100,15,0,,140004116
Mike Ricci,0,0,80,0,0,0,50,13,0,,140004664
Nandor Guelmino,0,0,0,0,0,0,25,7,0,,140004489
Marcos Vinicius,100,0,0,0,0,0,50,11,0,,140004057
Keith Wisniewski,0,0,0,0,0,0,100,0,0,,140004449
Joao Zeferino,0,0,0,0,0,0,50,0,0,,140003851
Yuri Villefort,0,0,0,0,0,0,50,0,0,,140002740
Brandon Vera,400,90,240,0,0,0,175,102,25,,140004418
Pascal Krauss,0,0,160,0,0,0,50,117,0,,140004334
Martin Kampmann,200,450,160,0,140,0,150,148,50,,140004384
Jared Hamman,100,0,80,0,0,0,125,74,0,,140004387
Ryan Couture,0,0,0,0,0,0,50,1,0,,140003406
Brian Melancon,100,0,0,0,0,0,25,11,0,,140004091
Papy Abedi,0,0,0,0,70,0,75,10,0,,140004460
James Head,0,90,0,0,70,0,75,16,0,,140004351
Ben Alloway,100,0,0,0,0,0,50,13,0,,140004636
Mike Brown,0,0,160,0,0,0,100,42,0,,140004301
Vinny Magalhaes,0,90,0,0,0,0,100,7,0,,140004397
Sheila Gaff,0,0,0,0,0,0,50,0,0,,140003700
Josh Clopton,0,0,0,0,0,0,50,0,0,,140004541
Ednaldo Oliveira,0,0,0,0,0,0,50,0,0,,140004226
Bristol Marunde,0,0,0,0,0,0,50,0,0,,140003457
Aaron Riley,0,0,240,0,0,0,150,59,0,,140004260
John Albert,100,0,0,0,0,0,100,24,0,,140004549
Roger Gracie,0,0,0,0,0,0,25,0,0,,140004139
Dave Herman,100,0,0,0,0,0,100,26,0,,140004109
Sean Pierson,0,0,240,75,0,0,50,81,0,,140004473
John Maguire,0,90,80,0,0,0,75,0,0,,140004444
Eddie Mendez,0,0,0,0,0,0,25,0,0,,140003992
Karlos Vemola,100,90,0,0,0,0,100,29,0,,140004029
TJ Grant,300,90,240,0,70,0,75,144,0,,140004299
Brian Bowles,0,90,80,0,0,0,50,17,0,,140003888
Nah-Shon Burrell,0,0,80,0,0,0,25,73,0,,140002731
John Cholish,100,0,0,0,0,0,50,38,0,,140004573
Roger Hollett,0,0,0,0,0,0,50,0,0,,140004402
Azamat Gashimov,0,0,0,0,0,0,50,0,0,,140004581
Cheick Kongo,600,0,240,75,0,0,150,331,0,,140003853
Alan Belcher,400,270,0,0,70,0,150,112,0,,140004211
Leonard Garcia,0,90,0,0,70,0,175,0,0,,140004437
Clifford Starks,0,0,80,0,0,0,50,8,0,,140004375
Gilbert Smith,0,0,0,0,0,0,25,0,0,,140003502
Collin Hart,0,0,0,0,0,0,25,0,0,,140003478
Jimmy Quinlan,0,0,0,0,0,0,25,0,0,,140003474
Bart Palaszewski,100,0,0,0,0,0,75,24,0,,140004394
Justin Lawrence,100,0,0,0,0,0,50,21,0,,140003871
Philip De Fries,0,90,80,0,0,0,75,17,0,,
Pablo Garza,100,90,80,0,0,0,75,56,0,,140004411
Chris Spang,0,0,0,0,0,0,25,0,0,,140003323
Adam Cella,0,0,0,0,0,0,25,0,0,,140003338
Besam Yousef,0,0,0,0,0,0,50,0,0,,140003279
Colin Fletcher,0,0,0,0,0,0,50,14,0,,140004646
Antonio Carvalho,100,0,0,0,70,0,50,3,0,,140003172
Issei Tamura,100,0,0,0,0,0,50,9,0,,140003115
Reuben Duran,0,90,0,0,0,0,75,44,0,,140004658
Wanderlei Silva,400,0,80,0,0,0,175,52,75,,140004103
Brian Stann,300,90,160,0,0,0,125,140,25,,140003325
Riki Fukuda,0,0,160,0,0,0,75,120,0,,140002997
Josh Neer,0,270,160,0,0,0,225,146,0,,140004296
Lavar Johnson,200,0,0,0,0,0,50,89,0,,140002839
Matt Grice,0,0,80,0,70,0,125,134,0,,140003926
Anton Kuivanen,0,0,0,0,70,0,50,36,0,,140002815
Caros Fodor,0,0,0,0,0,0,25,1,0,,140002792
Brock Jardine,0,0,0,0,0,0,50,0,0,,140004002
Jon Manley,0,0,0,0,0,0,25,0,0,,140002758
Terry Etim,100,360,80,0,0,0,125,55,0,,140004451
Jorge Santiago,100,0,0,0,0,0,125,10,0,,140003487
Josh Grispi,0,0,0,0,0,0,100,3,0,,140004300
Paul Sass,0,270,0,0,0,0,50,3,0,,140004313
Motonobu Tezuka,0,0,0,0,0,0,50,0,0,,140004551
Ulysses Gomez,0,0,0,0,0,0,50,2,0,,140004285
Jon Fitch,100,270,720,0,70,0,75,326,25,,140004528
Jay Hieron,0,0,0,0,0,0,100,7,0,,140004498
Jacob Volkmann,0,90,240,0,140,0,100,31,0,,140004203
Mike Stumpf,0,0,0,0,0,0,50,0,0,,140004175
Vladimir Matyushenko,300,0,240,0,70,0,125,108,25,,140003963
Mike Russow,100,0,160,0,0,0,50,10,0,,140003846
Simeon Thoresen,0,90,0,0,0,0,50,11,0,,140003202
Milton Vieira,0,0,0,0,0,0,25,0,0,,140004052
Wagner Prado,0,0,0,0,0,0,50,4,0,,140004310
CJ Keith,0,0,0,0,0,0,50,0,0,,140004013
Diego Nunes,0,0,160,0,70,0,75,47,0,,140003305
Byron Bloodworth,0,0,0,0,0,0,50,0,0,,140004674
Shane del Rosario,0,0,0,0,0,0,50,3,0,,
Jonathan Brookins,100,0,80,0,0,0,75,13,0,,140004459
John Cofer,0,0,0,0,0,0,50,1,0,,140003868
Jared Papazian,0,0,0,0,0,0,75,1,0,,140002185
Manuel Rodriguez,0,0,0,0,0,0,25,0,0,,140004634
Brendan Loughnane,0,0,0,0,0,0,25,21,0,,140000406
